"TOA5","CR3000_flume","CR3000","5362","CR3000.Std.29","CPU:CR3000Flume.CR3","53051","Table1"
"TIMESTAMP","RECORD","VWC_S2_2","Temp_S2_2","VWC_S2_1","Temp_S2_1","VWC_S3_8","Temp_S3_8","VWC_S3_7","Temp_S3_7","VW_S3_4_Avg","PA_uS_S3_4_Avg","VW_S3_5_Avg","PA_uS_S3_5_Avg","VW_S4_2_Avg","PA_uS_S4_2_Avg","VW_S4_3_Avg","PA_uS_S4_3_Avg","VW_S4_4_Avg","PA_uS_S4_4_Avg","VW_S4_5_Avg","PA_uS_S4_5_Avg","VW_S4_6_Avg","PA_uS_S4_6_Avg","VW_S4_7_Avg","PA_uS_S4_7_Avg","VW_S4_8_Avg","PA_uS_S4_8_Avg","VWC_S3_4","T_S3_4","VW_S3_6_Avg","PA_uS_S3_6_Avg"
"TS","RN","%","DegC","%","DegC","%","DegC","%","DegC","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","m^3/m^3","Deg C","","uSec"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg"
"2017-08-22 16:09:40",3149,35.26,14.7,38.54,14.64,37.13,14.59,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.44,"NAN","NAN"
"2017-08-22 16:09:45",3150,35.14,14.72,38.48,14.64,36.9,14.54,36.56,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:09:50",3151,35.26,14.72,38.54,14.64,37.02,14.54,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:09:55",3152,35.31,14.72,38.48,14.67,37.07,14.59,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.121,21.45,0.106,20.83,0.325,14.43,"NAN","NAN"
"2017-08-22 16:10:00",3153,35.31,14.7,38.43,14.7,37.02,14.54,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:10:05",3154,35.26,14.75,38.48,14.64,37.02,14.57,36.67,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:10:10",3155,35.43,14.7,38.48,14.64,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.22,0.12,21.44,0.106,20.83,0.325,14.44,"NAN","NAN"
"2017-08-22 16:10:15",3156,35.2,14.7,38.48,14.64,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:10:20",3157,35.31,14.72,38.48,14.64,37.02,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:10:25",3158,35.31,14.72,38.48,14.67,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:10:30",3159,35.31,14.7,38.54,14.64,37.02,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.47,"NAN","NAN"
"2017-08-22 16:10:35",3160,35.31,14.7,38.54,14.67,37.02,14.59,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:10:40",3161,35.31,14.7,38.54,14.67,37.02,14.59,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.47,"NAN","NAN"
"2017-08-22 16:10:45",3162,35.31,14.72,38.48,14.67,37.02,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:10:50",3163,35.26,14.72,38.48,14.64,37.07,14.54,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:10:55",3164,35.43,14.7,38.48,14.7,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:11:00",3165,35.31,14.7,38.54,14.64,37.02,14.59,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.44,"NAN","NAN"
"2017-08-22 16:11:05",3166,35.26,14.7,38.48,14.7,36.9,14.57,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.47,"NAN","NAN"
"2017-08-22 16:11:10",3167,35.26,14.7,38.43,14.7,37.07,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:11:15",3168,35.31,14.75,38.54,14.67,37.02,14.57,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.47,"NAN","NAN"
"2017-08-22 16:11:20",3169,35.26,14.7,38.54,14.67,37.02,14.54,36.67,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:11:25",3170,35.26,14.7,38.48,14.64,37.02,14.59,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:11:30",3171,35.2,14.72,38.54,14.64,37.02,14.54,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:11:35",3172,35.31,14.7,38.48,14.7,37.02,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:11:40",3173,35.31,14.72,38.54,14.67,37.02,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.43,"NAN","NAN"
"2017-08-22 16:11:45",3174,35.2,14.7,38.54,14.64,37.07,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:11:50",3175,35.26,14.7,38.48,14.7,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:11:55",3176,35.31,14.75,38.48,14.67,37.02,14.54,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:12:00",3177,35.26,14.7,38.65,14.7,37.02,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:12:05",3178,35.31,14.7,38.54,14.67,36.9,14.54,36.56,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.44,"NAN","NAN"
"2017-08-22 16:12:10",3179,35.31,14.72,38.48,14.67,37.02,14.59,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:12:15",3180,35.31,14.7,38.54,14.67,37.07,14.54,36.56,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.47,"NAN","NAN"
"2017-08-22 16:12:20",3181,35.2,14.72,38.54,14.7,37.02,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:12:25",3182,35.31,14.7,38.48,14.67,37.02,14.54,36.56,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:12:30",3183,35.31,14.75,38.48,14.64,37.02,14.57,36.67,14.7,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:12:35",3184,35.48,14.72,38.48,14.7,37.02,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:12:40",3185,35.31,14.7,38.54,14.7,37.02,14.59,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.44,"NAN","NAN"
"2017-08-22 16:12:45",3186,35.31,14.7,38.54,14.67,37.02,14.54,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:12:50",3187,35.31,14.7,38.48,14.64,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.42,"NAN","NAN"
"2017-08-22 16:12:55",3188,35.31,14.72,38.54,14.67,36.9,14.59,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:13:00",3189,35.26,14.7,38.48,14.67,37.02,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:13:05",3190,35.26,14.72,38.48,14.64,37.02,14.59,36.67,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.44,"NAN","NAN"
"2017-08-22 16:13:10",3191,35.31,14.75,38.48,14.7,37.02,14.54,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:13:15",3192,35.2,14.72,38.48,14.64,37.07,14.54,36.67,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:13:20",3193,35.43,14.72,38.48,14.67,37.02,14.57,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:13:25",3194,35.31,14.72,38.48,14.67,37.07,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:13:30",3195,35.31,14.7,38.43,14.64,36.9,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:13:35",3196,35.31,14.7,38.54,14.67,37.07,14.59,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:13:40",3197,35.43,14.72,38.48,14.67,36.9,14.59,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:13:45",3198,35.2,14.72,38.48,14.7,36.9,14.57,36.67,14.7,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:13:50",3199,35.26,14.7,38.48,14.67,37.02,14.57,36.56,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:13:55",3200,35.31,14.75,38.54,14.67,37.02,14.57,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:14:00",3201,35.26,14.72,38.54,14.67,37.02,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:14:05",3202,35.43,14.7,38.48,14.7,37.07,14.57,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.47,"NAN","NAN"
"2017-08-22 16:14:10",3203,35.31,14.7,38.54,14.67,37.02,14.57,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:14:15",3204,35.26,14.75,38.54,14.67,37.07,14.54,36.56,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:14:20",3205,35.43,14.7,38.54,14.64,36.9,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:14:25",3206,35.31,14.72,38.48,14.67,37.02,14.57,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.45,"NAN","NAN"
"2017-08-22 16:14:30",3207,35.31,14.72,38.48,14.67,36.9,14.54,36.56,14.75,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.82,0.325,14.46,"NAN","NAN"
"2017-08-22 16:14:35",3208,35.26,14.7,38.54,14.7,37.07,14.54,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.82,0.325,14.43,"NAN","NAN"
"2017-08-22 16:14:40",3209,35.31,14.72,38.48,14.64,37.07,14.59,36.56,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.46,"NAN","NAN"
"2017-08-22 16:14:45",3210,35.31,14.7,38.48,14.64,37.02,14.54,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:14:50",3211,35.2,14.72,38.54,14.67,37.02,14.57,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.47,"NAN","NAN"
"2017-08-22 16:14:55",3212,35.2,14.7,38.48,14.7,37.02,14.54,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.82,0.325,14.47,"NAN","NAN"
"2017-08-22 16:15:00",3213,35.26,14.72,38.54,14.67,36.9,14.54,36.56,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:15:05",3214,35.43,14.7,38.48,14.7,37.07,14.54,36.56,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:15:10",3215,35.26,14.7,38.48,14.67,36.9,14.54,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.46,"NAN","NAN"
"2017-08-22 16:15:15",3216,35.43,14.72,38.54,14.67,37.02,14.59,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.45,"NAN","NAN"
"2017-08-22 16:15:20",3217,35.26,14.7,38.54,14.64,36.9,14.54,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.45,"NAN","NAN"
"2017-08-22 16:15:25",3218,35.2,14.72,38.48,14.7,37.02,14.54,36.67,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:15:30",3219,35.26,14.7,38.54,14.67,37.07,14.54,36.56,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.46,"NAN","NAN"
"2017-08-22 16:15:35",3220,35.31,14.75,38.54,14.67,37.02,14.54,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:15:40",3221,35.26,14.72,38.48,14.67,37.02,14.54,36.56,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.44,"NAN","NAN"
"2017-08-22 16:15:45",3222,35.26,14.7,38.54,14.67,36.9,14.54,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:15:50",3223,35.26,14.7,38.54,14.7,36.9,14.59,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.82,0.325,14.47,"NAN","NAN"
"2017-08-22 16:15:55",3224,35.31,14.7,38.48,14.7,37.07,14.59,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.82,0.325,14.45,"NAN","NAN"
"2017-08-22 16:16:00",3225,35.31,14.7,38.48,14.67,36.9,14.54,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.47,"NAN","NAN"
"2017-08-22 16:16:05",3226,35.31,14.7,38.54,14.67,37.02,14.54,36.56,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:16:10",3227,35.43,14.72,38.54,14.67,37.02,14.54,36.67,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.82,0.325,14.44,"NAN","NAN"
"2017-08-22 16:16:15",3228,35.31,14.7,38.43,14.67,36.9,14.57,36.56,14.7,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.45,"NAN","NAN"
"2017-08-22 16:16:20",3229,35.26,14.7,38.48,14.64,37.02,14.57,36.56,14.72,0.133,21.96,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.45,"NAN","NAN"
"2017-08-22 16:16:25",3230,35.31,14.72,38.48,14.7,37.02,14.57,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.46,"NAN","NAN"
"2017-08-22 16:16:30",3231,35.26,14.7,38.48,14.7,36.9,14.57,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.44,"NAN","NAN"
"2017-08-22 16:16:35",3232,35.31,14.75,38.48,14.64,36.9,14.59,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:16:40",3233,35.31,14.7,38.54,14.67,36.9,14.54,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.42,"NAN","NAN"
"2017-08-22 16:16:45",3234,35.26,14.75,38.48,14.7,37.02,14.57,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.83,0.325,14.45,"NAN","NAN"
"2017-08-22 16:16:50",3235,35.43,14.72,38.48,14.64,37.02,14.59,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.42,"NAN","NAN"
"2017-08-22 16:16:55",3236,35.48,14.72,38.48,14.67,37.02,14.57,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.45,"NAN","NAN"
"2017-08-22 16:17:00",3237,35.31,14.72,38.48,14.67,36.9,14.57,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.121,21.45,0.106,20.82,0.325,14.46,"NAN","NAN"
"2017-08-22 16:17:05",3238,35.31,14.72,38.54,14.64,37.07,14.54,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.45,"NAN","NAN"
"2017-08-22 16:17:10",3239,35.26,14.72,38.48,14.67,37.02,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.46,"NAN","NAN"
"2017-08-22 16:17:15",3240,35.26,14.72,38.48,14.7,37.02,14.54,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.46,"NAN","NAN"
"2017-08-22 16:17:20",3241,35.43,14.7,38.54,14.67,36.9,14.57,36.67,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.45,"NAN","NAN"
"2017-08-22 16:17:25",3242,35.2,14.75,38.48,14.67,36.9,14.54,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.45,"NAN","NAN"
"2017-08-22 16:17:30",3243,35.2,14.72,38.54,14.67,37.07,14.54,36.56,14.75,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.93,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.81,0.325,14.45,"NAN","NAN"
"2017-08-22 16:17:35",3244,35.31,14.7,38.54,14.67,37.02,14.54,36.56,14.72,0.133,21.97,0.133,21.95,0.119,21.38,0.123,21.55,0.132,21.94,0.132,21.93,0.115,21.21,0.12,21.44,0.106,20.82,0.325,14.46,"NAN","NAN"
